oracle_natural_account,description,parent1_code,parent1_description,parent2_code,parent2_description,parent3_code,parent3_description,parent4_code,parent4_description,parent5_code,parent5_description,financial_category,financial_sub_category,danaos_name,danaos_description_details,danaos_description_sub,danaos_description_main
662002,HANDPHONE CHARGES,662000,COMMUNICATION EXPENSES,662000,COMMUNICATION EXPENSES,662000,COMMUNICATION EXPENSES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
662004,TELECOMMUNICATION CHARGES,662000,COMMUNICATION EXPENSES,662000,COMMUNICATION EXPENSES,662000,COMMUNICATION EXPENSES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
663002,INFRASTRUCTURE - PUBLIC CLOUD,663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663004,INFRASTRUCTURE - PRIVATE CLOUD,663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663006,INFRASTRUCTURE - END COMPUTING (RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663008,INFRASTRUCTURE - END COMPUTING (NON-RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663012,INFRASTRUCTURE - NETWORK (RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663014,INFRASTRUCTURE - NETWORK (NON-RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663016,INFRASTRUCTURE - SUPPORT / MAINTENANCE CONTRACTS,663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663018,INFRASTRUCTURE - CYBERSECURITY,663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663022,SOFTWARE - LICENSES (RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663024,SOFTWARE - LICENSES (NON-RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663026,SOFTWARE - SUBSCRIPTIONS (RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663028,SOFTWARE - SUBSCRIPTIONS (NON-RECURRING),663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663032,SOFTWARE - MAINTENANCE CONTRACTS,663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
663034,SOFTWARE - CYBERSECURITY,663000,INNOVATION AND IT,663000,INNOVATION AND IT,663000,INNOVATION AND IT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Innovation and IT expenses,,,,
664002,AUDIT FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Professional fees,,,,
664004,TAX FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Professional fees,,,,
664006,SECRETARIAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Professional fees,,,,
664008,LEGAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Professional fees,,,,
664012,CONSULTANCY FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Professional fees,,,,
664014,OTHER PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,664000,PROFESSIONAL FEES,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Professional fees,,,,
665002,MARKETING AND CORPORATE COMMUNICATION,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665004,DIRECTORS & TRUSTEES COSTS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665006,CORPORATE EXPENSES,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665008,OFFICE EXPENSES,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665012,SERVICE FEE,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665014,SCOTTON PROFIT SHARE,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665016,UK TONNAGE TAX,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665992,DISCOUNT BY SUPPLIER - SYSTEM ACCOUNT,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665994,ROUNDING DIFFERENCE - SYSTEM ACCOUNT,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665996,PRIOR YEAR ADJUSTMENTS - VESSEL OPERATING COST,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
665998,PRIOR YEAR ADJUSTMENTS - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,665000,GENERAL EXPENSES - OTHERS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
670002,DEPRECIATION - VESSELS - OWNED,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670004,DEPRECIATION - VESSELS - RIGHT OF USE,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670006,DEPRECIATION - VESSELS - DEFERRED DRY DOCK EXPENDITURE,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670008,DEPRECIATION - COMPUTERS & SOFTWARE,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670012,DEPRECIATION - OFFICE EQUIPMENT,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670014,DEPRECIATION - FURNITURES AND FITTINGS,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670016,DEPRECIATION - LEASEHOLD IMPROVEMENTS,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670018,DEPRECIATION - OFFICE - RIGHT OF USE,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670022,DEPRECIATION - PLANT & MACHINERY,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
670998,DEFERRED DEPRECIATION - SYSTEM ACCOUNT,670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",670000,"DEPRECIATION OF PROPERTY, PLANT AND EQUIPMENT",600000,EXPENSES,Expense,Depreciation expenses,,,,
681002,IMPAIRMENT LOSSES - VESSELS - OWNED,681000,IMPAIRMENT LOSSES,681000,IMPAIRMENT LOSSES,681000,IMPAIRMENT LOSSES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Depreciation expenses,,,,
681004,IMPAIRMENT LOSSES - VESSELS - RIGHT OF USE,681000,IMPAIRMENT LOSSES,681000,IMPAIRMENT LOSSES,681000,IMPAIRMENT LOSSES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Depreciation expenses,,,,
682002,GAIN / LOSS ON SALE OF VESSELS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
682004,GAIN / LOSS ON SALE OF VESSELS - INTERCOMPANY,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
682998,GAIN / LOSS ON SALE OF OTHER FIXED ASSETS SYSTEM ACCOUNT,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,682000,GAIN / LOSS ON SALE OF FIXED ASSETS,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
683002,DEPRECIATION - LAND AND BUILDINGS ,683000,DEPRECIATION OF INVESTMENT PROPERTIES,683000,DEPRECIATION OF INVESTMENT PROPERTIES,683000,DEPRECIATION OF INVESTMENT PROPERTIES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Depreciation expenses,,,,
684002,DONATIONS,684000,DONATION,684000,DONATION,684000,DONATION,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
685002,INTEREST INCOME,685000,FINANCE INCOME,685000,FINANCE INCOME,685000,FINANCE INCOME,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income,,,,
685004,RENTAL INCOME FROM INVESTMENT PROPERTY,685000,FINANCE INCOME,685000,FINANCE INCOME,685000,FINANCE INCOME,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income,,,,
685006,DIVIDEND INCOME ,685000,FINANCE INCOME,685000,FINANCE INCOME,685000,FINANCE INCOME,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income,,,,
685008,DIVIDEND INCOME - INTERCOMPANY,685000,FINANCE INCOME,685000,FINANCE INCOME,685000,FINANCE INCOME,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income,,,,
685012,GAIN ON DISPOSAL OF FINANCIAL ASSETS AT FVTPL,685000,FINANCE INCOME,685000,FINANCE INCOME,685000,FINANCE INCOME,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income,,,,
686002,INTEREST EXPENSE ON SECURED BANK LOANS,686000,FINANCE COST,686000,FINANCE COST,686000,FINANCE COST,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Interest expenses,,,,
686004,INTEREST EXPENSE ON LOANS - INTERCOMPANY,686000,FINANCE COST,686000,FINANCE COST,686000,FINANCE COST,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Interest expenses,,,,
686006,LEASE INTEREST EXPENSE ,686000,FINANCE COST,686000,FINANCE COST,686000,FINANCE COST,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Interest expenses,,,,
686008,WITHHOLDING TAX EXPENSE,686000,FINANCE COST,686000,FINANCE COST,686000,FINANCE COST,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
686012,REALISED - FOREIGN EXCHANGE GAIN / LOSS SYSTEM ACCOUNT,686000,FINANCE COST,686000,FINANCE COST,686000,FINANCE COST,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
686014,UNREALISED - FOREIGN EXCHANCE GAIN / LOSS SYSTEM ACCOUNT,686000,FINANCE COST,686000,FINANCE COST,686000,FINANCE COST,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
687002,INTEREST RATE SWAPS - FAIR VALUE,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687004,INTEREST RATE SWAPS - SETTLEMENTS,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687006,FORWARD FREIGHT AGREEMENTS - FAIR VALUE,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687008,FORWARD FREIGHT AGREEMENTS - SETTLEMENTS,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687012,CALL / PUT OPTIONS - FAIR VALUE,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687014,CALL / PUT OPTIONS - SETTLEMENTS,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687016,OTHER INSTRUMENTS - FAIR VALUE,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
687018,OTHER INSTRUMENTS - SETTLEMENTS,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,687000,FINANCIAL DERIVATIVES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
688002,BANK FEES,688000,OTHER FEES,688000,OTHER FEES,688000,OTHER FEES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
688004,GUARANTEE FEE - INTERCOMPANY,688000,OTHER FEES,688000,OTHER FEES,688000,OTHER FEES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
688006,UPFRONT LOAN TRANSACTION FEES AMORTISED,688000,OTHER FEES,688000,OTHER FEES,688000,OTHER FEES,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Other income and expenses,,,,
689002,CAPITALISED INTEREST COSTS,689000,BORROWING COSTS CAPITALISED,689000,BORROWING COSTS CAPITALISED,689000,BORROWING COSTS CAPITALISED,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Interest expenses,,,,
691002,SHARE OF PROFIT IN EQUITY-ACCOUNTED INVESTEE,691000,SHARE OF PROFIT IN INVESTMENTS,691000,SHARE OF PROFIT IN INVESTMENTS,691000,SHARE OF PROFIT IN INVESTMENTS,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Revenue,Other income and expenses,,,,
692002,INCOME TAX EXPENSES ,692000,INCOME TAX EXPENSE,692000,INCOME TAX EXPENSE,692000,INCOME TAX EXPENSE,680000,NON-OPERATING INCOME / EXPENSES,600000,EXPENSES,Expense,Income tax,,,,
111102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Scrubbers,Maintenance and repairs,Technical running costs,Daily running costs
112102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112104,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
113102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
149496,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131378,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131438,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131314,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131424,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131388,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131386,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131354,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131356,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131432,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131384,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131352,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131344,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131346,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131348,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131358,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131436,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131328,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131324,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131434,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131428,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131448,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131408,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131302,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131304,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131422,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131416,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131418,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131402,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131406,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131486,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131488,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131414,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131336,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131334,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131426,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131464,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131454,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131364,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131326,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131412,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131476,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131308,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131404,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131332,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131466,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131306,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131376,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131374,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131372,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131338,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131112,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131494,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131492,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131524,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131542,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131522,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131528,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131526,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131104,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131518,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
